"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","주당평균수업시수(교사 1인당)","주당수업시수","수업교원수"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001605","교문초등학교","02","공립","N","","191","191","191","191","191","191","21.0","503","24"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001606","구리초등학교","02","공립","N","","191","191","191","191","191","191","22.7","521","23"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001607","구지초등학교","02","공립","N","","191","191","191","191","191","191","22.1","816","37"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001608","금교초등학교","02","공립","N","","190","190","190","190","190","190","20.8","603","29"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001609","금남초등학교","02","공립","N","","191","191","191","191","191","191","22.1","177","8"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001611","남양주금곡초등학교","02","공립","N","","191","191","191","191","191","191","20.6","370","18"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001612","남양주도곡초등학교","02","공립","N","","190","190","190","190","190","190","22.1","620","28"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001613","남양주동곡초등학교","02","공립","N","","191","191","191","191","191","191","19.9","299","15"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001614","남양주미금초등학교","02","공립","N","","191","191","191","191","191","191","20.0","601","30"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001615","남양주송라초등학교","02","공립","N","","191","191","191","191","191","191","21.8","1002","46"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001616","남양주송촌초등학교","02","공립","N","","191","191","191","191","191","191","21.9","153","7"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001617","남양주양정초등학교","02","공립","N","","191","191","191","191","191","191","21.0","524","25"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001618","남양주양지초등학교","02","공립","N","","190","190","190","190","190","190","20.5","450","22"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001619","남양주월문초등학교","02","공립","N","","190","190","190","190","190","190","22.1","155","7"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001620","내양초등학교","02","공립","N","","190","190","190","190","190","190","21.8","174","8"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001621","답내초등학교","02","공립","N","","191","191","191","191","191","191","20.6","165","8"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001622","덕소초등학교","02","공립","N","","190","190","190","190","190","190","22.0","483","22"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001624","도농초등학교","02","공립","N","","190","190","190","190","190","190","21.8","784","36"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001625","도림초등학교","02","공립","N","","190","190","190","190","190","190","20.7","228","11"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001626","도제원초등학교","02","공립","N","","191","191","191","191","191","191","21.0","671","32"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001627","동구초등학교","02","공립","N","","191","191","191","191","191","191","21.0","419","20"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001628","동인초등학교","02","공립","N","","190","190","190","190","190","190","21.2","1123","53"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001629","마석초등학교","02","공립","N","","190","190","190","190","190","190","21.2","783","37"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001632","백문초등학교","02","공립","N","","190","190","190","190","190","190","22.4","964","43"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001634","별내초등학교","02","공립","N","","190","190","190","190","190","190","22.0","926","42"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001635","부양초등학교","02","공립","N","","190","190","190","190","190","190","22.1","596","27"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001638","수동초등학교","02","공립","N","","191","191","191","191","191","191","21.6","173","8"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001639","수동초등학교송천분교장","02","공립","N","","191","191","191","191","191","191","22.1","199","9"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001640","수택초등학교","02","공립","N","","191","191","191","191","191","191","21.2","446","21"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001641","심석초등학교","02","사립","N","","191","191","191","191","191","191","13.6","450","33"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001644","오남초등학교","02","공립","N","","190","190","190","190","190","190","21.3","426","20"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001645","와부초등학교","02","공립","N","","190","190","190","190","190","190","22.1","930","42"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001646","용신초등학교","02","공립","N","","190","190","190","190","190","190","22.4","291","13"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001648","인창초등학교","02","공립","N","","191","191","191","191","191","191","20.4","489","24"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001649","장승초등학교","02","공립","N","","191","191","191","191","191","191","21.5","901","42"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001650","장자초등학교","02","공립","N","","190","190","190","190","190","190","21.4","707","33"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001651","장현초등학교","02","공립","N","","190","190","190","190","190","190","21.8","677","31"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001652","조안초등학교","02","공립","N","","191","191","191","191","191","191","21.9","153","7"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001653","진건초등학교","02","공립","N","","190","190","190","190","190","190","21.2","466","22"
